datetime,WS,TEMP,HUMI,RN
202310180500,0.7,8.2,93.0,-9.0
202310180600,1.3,7.8,94.0,-9.0
202310180700,1.1,7.6,93.0,-9.0
202310180800,1.1,9.4,86.0,-9.0
202310180900,0.2,12.7,71.0,-9.0
202310181000,1.0,14.9,64.0,-9.0
202310181100,1.2,17.5,55.0,-9.0
202310181200,1.1,19.3,44.0,-9.0
202310181300,2.6,22.0,37.0,-9.0
202310181400,2.1,23.3,32.0,-9.0
202310181500,2.5,22.4,33.0,-9.0
202310181600,1.0,23.0,32.0,-9.0
202310181700,2.0,20.8,36.0,-9.0
202310181800,2.4,19.3,39.0,-9.0
202310181900,1.9,16.3,58.0,-9.0
202310182000,1.2,15.4,60.0,-9.0
202310182100,1.1,14.3,68.0,-9.0
202310182200,1.7,13.6,77.0,-9.0
202310182300,2.1,13.5,80.0,-9.0
202310190000,2.5,14.0,83.0,-9.0
202310190100,1.4,13.6,84.0,-9.0
202310190200,1.4,13.1,87.0,-9.0
202310190300,0.1,12.6,89.0,-9.0
202310190400,2.1,13.0,87.0,-9.0
202310190500,0.4,12.2,88.0,-9.0
202310190600,1.1,12.6,90.0,-9.0
202310190700,1.2,12.3,90.0,-9.0
202310190800,1.5,14.2,81.0,-9.0
202310190900,0.8,15.9,74.0,-9.0
202310191000,2.8,16.6,75.0,-9.0
202310191100,1.1,18.6,69.0,-9.0
202310191200,0.8,19.2,70.0,-9.0
202310191300,2.1,19.1,74.0,0.0
202310191400,0.8,19.1,75.0,0.0
202310191500,2.7,17.2,92.0,6.1
202310191600,1.6,16.2,93.0,4.2
202310191700,1.3,16.1,94.0,0.2
202310191800,1.4,16.2,94.0,0.0
202310191900,0.6,16.1,95.0,0.0
202310192000,0.3,15.1,89.0,0.2
202310192100,0.7,14.4,94.0,-9.0
202310192200,2.8,14.6,91.0,0.1
202310192300,1.7,14.1,84.0,0.3
202310200000,1.0,13.1,84.0,-9.0
202310200100,2.2,13.7,81.0,0.0
202310200200,0.9,12.9,80.0,0.0
202310200300,1.1,12.2,90.0,0.3
202310200400,2.0,11.8,88.0,0.1
202310200500,2.9,10.8,82.0,0.2
202310200600,2.4,9.8,91.0,0.5
202310200700,0.1,9.7,91.0,-9.0
202310200800,1.0,10.8,85.0,-9.0
202310200900,2.7,13.0,63.0,-9.0
202310201000,2.5,14.4,52.0,-9.0
202310201100,4.8,14.9,46.0,-9.0
202310201200,5.0,15.1,34.0,-9.0
202310201300,4.9,15.0,37.0,-9.0
202310201400,5.0,14.4,39.0,-9.0
202310201500,3.6,15.7,35.0,-9.0
202310201600,4.2,14.9,38.0,-9.0
202310201700,3.9,13.2,44.0,-9.0
202310201800,3.6,11.4,54.0,-9.0
202310201900,3.6,10.6,53.0,-9.0
202310202000,2.6,9.8,56.0,-9.0
202310202100,2.2,9.2,57.0,-9.0
202310202200,2.4,8.8,60.0,-9.0
202310202300,2.0,7.5,69.0,-9.0
202310210000,1.6,8.1,60.0,-9.0
202310210100,1.2,7.6,57.0,-9.0
202310210200,1.6,6.5,69.0,-9.0
202310210300,0.3,6.1,70.0,-9.0
202310210400,0.7,5.2,79.0,-9.0
202310210500,0.5,4.7,82.0,-9.0
202310210600,0.8,4.3,87.0,-9.0
202310210700,0.5,4.1,87.0,-9.0
202310210800,1.3,7.1,69.0,-9.0
202310210900,2.8,10.3,52.0,-9.0
202310211000,2.9,11.5,55.0,0.0
202310211100,2.5,13.8,53.0,0.0
202310211200,2.1,14.6,56.0,-9.0
202310211300,2.4,15.9,58.0,-9.0
202310211400,1.9,17.0,54.0,-9.0
202310211500,3.3,17.8,40.0,-9.0
202310211600,3.2,17.2,39.0,-9.0
202310211700,2.7,15.1,40.0,-9.0
202310211800,2.1,13.6,44.0,-9.0
202310211900,2.5,12.6,44.0,-9.0
202310212000,2.4,11.2,47.0,-9.0
202310212100,1.3,10.6,52.0,-9.0
202310212200,2.1,9.5,61.0,-9.0
202310212300,1.6,8.6,66.0,-9.0
202310220000,1.1,7.4,77.0,-9.0
202310220100,1.3,7.0,79.0,-9.0
202310220200,0.0,6.2,84.0,-9.0
202310220300,0.0,6.0,86.0,-9.0
202310220400,0.0,5.5,89.0,-9.0
202310220500,1.3,5.2,90.0,-9.0
202310220600,0.0,4.9,91.0,-9.0
202310220700,0.9,4.8,91.0,-9.0
202310220800,0.2,7.1,82.0,-9.0
202310220900,0.4,9.8,70.0,-9.0
202310221000,1.2,13.1,56.0,-9.0
202310221100,1.7,15.6,45.0,-9.0
202310221200,1.9,16.5,34.0,-9.0
202310221300,1.5,17.3,37.0,-9.0
202310221400,1.7,19.2,37.0,-9.0
202310221500,2.8,17.5,49.0,-9.0
202310221600,1.3,17.1,49.0,-9.0
202310221700,1.6,16.1,55.0,-9.0
202310221800,1.4,15.3,60.0,-9.0
202310221900,1.9,14.5,63.0,-9.0
202310222000,2.1,13.7,67.0,-9.0
202310222100,1.8,13.1,72.0,-9.0
202310222200,0.7,12.4,78.0,-9.0
202310222300,0.3,11.8,82.0,-9.0
202310230000,0.0,11.2,86.0,-9.0
202310230100,0.4,10.5,88.0,-9.0
202310230200,1.0,10.1,90.0,-9.0
202310230300,0.3,9.5,92.0,-9.0
202310230400,0.0,9.1,93.0,-9.0
202310230500,1.0,8.8,94.0,-9.0
202310230600,1.1,8.4,94.0,-9.0
202310230700,0.5,8.3,95.0,-9.0
202310230800,0.7,9.7,90.0,-9.0
202310230900,0.1,12.6,79.0,-9.0
202310231000,0.4,15.5,69.0,-9.0
202310231100,1.7,17.9,62.0,-9.0
202310231200,1.5,19.4,54.0,-9.0
202310231300,0.9,19.8,52.0,-9.0
202310231400,0.6,20.5,47.0,-9.0
202310231500,0.2,19.4,51.0,-9.0
202310231600,1.6,19.1,49.0,-9.0
202310231700,2.1,18.2,55.0,-9.0
202310231800,1.5,16.9,60.0,-9.0
202310231900,1.2,14.6,73.0,-9.0
202310232000,0.4,13.7,78.0,-9.0
202310232100,1.3,12.7,83.0,-9.0
202310232200,0.0,12.0,87.0,-9.0
202310232300,0.3,11.2,90.0,-9.0
202310240000,0.4,10.5,91.0,-9.0
202310240100,1.1,9.8,93.0,-9.0
202310240200,0.5,9.5,93.0,-9.0
202310240300,1.2,9.0,94.0,-9.0
202310240400,0.3,8.8,95.0,-9.0
202310240500,1.1,8.7,95.0,-9.0
202310240600,1.5,8.6,95.0,-9.0
202310240700,0.9,8.6,95.0,-9.0
202310240800,0.1,10.3,91.0,-9.0
202310240900,0.4,11.9,84.0,-9.0
202310241000,0.6,15.1,69.0,-9.0
202310241100,0.5,17.6,61.0,-9.0
202310241200,2.2,19.1,48.0,-9.0
202310241300,1.4,20.4,46.0,-9.0
202310241400,0.8,19.4,52.0,-9.0
202310241500,1.6,19.8,54.0,-9.0
202310241600,2.1,19.3,53.0,0.0
202310241700,1.5,18.0,62.0,-9.0
202310241800,0.3,17.0,67.0,-9.0
202310241900,0.6,15.9,73.0,-9.0
202310242000,1.0,14.9,80.0,-9.0
202310242100,0.3,13.8,85.0,-9.0
202310242200,2.0,12.9,89.0,-9.0
202310242300,0.2,13.0,88.0,-9.0
202310250000,0.0,12.4,90.0,-9.0
202310250100,0.4,12.4,91.0,-9.0
202310250200,0.6,11.9,92.0,-9.0
202310250300,0.0,11.5,94.0,-9.0
202310250400,0.8,11.0,95.0,-9.0
202310250500,0.1,10.7,95.0,-9.0
202310250600,0.2,10.7,95.0,-9.0
202310250700,0.6,10.5,95.0,-9.0
202310250800,0.3,11.8,91.0,-9.0
202310250900,0.5,14.4,77.0,-9.0
202310251000,1.6,16.6,66.0,-9.0
202310251100,1.6,18.7,55.0,-9.0
202310251200,2.1,20.4,53.0,-9.0
202310251300,1.4,21.2,52.0,-9.0
202310251400,1.0,22.2,49.0,-9.0
202310251500,1.3,22.5,49.0,-9.0
202310251600,1.8,22.1,49.0,-9.0
202310251700,1.6,20.3,51.0,-9.0
202310251800,1.8,18.9,57.0,-9.0
202310251900,1.1,16.7,69.0,-9.0
202310252000,1.3,15.2,79.0,-9.0
202310252100,0.2,14.5,83.0,-9.0
202310252200,0.3,13.5,86.0,-9.0
202310252300,1.1,12.9,89.0,-9.0
202310260000,1.2,12.3,91.0,-9.0
202310260100,1.5,12.0,92.0,-9.0
202310260200,0.8,11.9,93.0,-9.0
202310260300,0.3,11.8,94.0,-9.0
202310260400,1.5,11.4,94.0,-9.0
202310260500,0.0,11.3,95.0,-9.0
202310260600,0.2,11.9,95.0,-9.0
202310260700,0.3,12.7,94.0,-9.0
202310260800,0.1,13.3,92.0,-9.0
202310260900,0.0,14.7,87.0,-9.0
202310261000,1.9,17.2,76.0,-9.0
202310261100,2.7,19.7,64.0,-9.0
202310261200,2.7,21.4,57.0,-9.0
202310261300,3.3,21.8,54.0,-9.0
202310261400,4.4,21.6,56.0,-9.0
202310261500,2.4,21.7,56.0,-9.0
202310261600,1.9,21.1,57.0,-9.0
202310261700,2.0,19.9,62.0,-9.0
202310261800,2.0,18.9,65.0,-9.0
202310261900,3.3,17.8,73.0,-9.0
202310262000,3.0,17.1,80.0,-9.0
202310262100,3.0,16.9,83.0,-9.0
202310262200,1.0,16.5,86.0,-9.0
202310262300,1.7,15.6,83.0,-9.0
202310270000,0.9,15.3,83.0,-9.0
202310270100,0.9,15.0,87.0,-9.0
202310270200,0.7,14.7,87.0,-9.0
202310270300,1.9,14.4,84.0,-9.0
202310270400,2.6,14.2,69.0,-9.0
202310270500,1.4,13.4,74.0,-9.0
202310270600,1.5,12.7,75.0,-9.0
202310270700,1.9,12.3,81.0,-9.0
202310270800,1.1,13.1,74.0,-9.0
202310270900,0.5,13.6,71.0,-9.0
202310271000,2.0,14.7,58.0,-9.0
202310271100,2.0,15.5,56.0,-9.0
202310271200,0.6,16.5,57.0,-9.0
202310271300,0.8,17.2,52.0,-9.0
202310271400,2.1,17.4,53.0,-9.0
202310271500,1.9,18.5,48.0,-9.0
202310271600,1.2,18.4,49.0,-9.0
202310271700,1.0,16.3,60.0,-9.0
202310271800,1.2,15.0,68.0,-9.0
202310271900,1.7,13.7,76.0,-9.0
202310272000,1.4,12.9,80.0,-9.0
202310272100,0.0,13.0,77.0,-9.0
202310272200,0.0,12.2,82.0,-9.0
202310272300,0.0,11.3,87.0,-9.0
202310280000,0.5,10.6,89.0,-9.0
202310280100,1.0,10.2,91.0,-9.0
202310280200,0.8,9.7,92.0,-9.0
202310280300,0.0,9.4,94.0,-9.0
202310280400,1.2,9.0,93.0,-9.0
202310280500,0.0,8.6,94.0,-9.0
202310280600,1.5,8.4,94.0,-9.0
202310280700,1.6,8.0,94.0,-9.0
202310280800,0.0,9.7,92.0,-9.0
202310280900,1.0,12.6,78.0,-9.0
202310281000,1.6,15.5,70.0,-9.0
202310281100,1.5,17.1,55.0,-9.0
202310281200,2.3,18.4,51.0,-9.0
202310281300,1.9,19.5,49.0,-9.0
202310281400,2.8,18.4,51.0,-9.0
202310281500,3.0,19.3,50.0,-9.0
202310281600,0.5,18.3,54.0,-9.0
202310281700,1.1,17.1,56.0,-9.0
202310281800,1.7,15.6,63.0,-9.0
202310281900,1.8,14.3,70.0,-9.0
202310282000,1.8,13.1,75.0,-9.0
202310282100,0.6,12.5,76.0,-9.0
202310282200,0.6,11.8,80.0,-9.0
202310282300,0.5,10.7,85.0,-9.0
202310290000,1.4,10.0,87.0,-9.0
202310290100,0.0,9.4,88.0,-9.0
202310290200,1.9,8.8,87.0,-9.0
202310290300,1.2,8.4,89.0,-9.0
202310290400,1.3,7.9,91.0,-9.0
202310290500,1.2,7.5,91.0,-9.0
202310290600,0.6,7.5,94.0,-9.0
202310290700,0.8,7.0,93.0,-9.0
202310290800,0.0,8.7,89.0,-9.0
202310290900,0.3,11.5,76.0,-9.0
202310291000,0.8,14.6,64.0,-9.0
202310291100,0.9,16.6,56.0,-9.0
202310291200,1.5,18.0,49.0,-9.0
202310291300,1.3,20.1,41.0,-9.0
202310291400,1.1,20.3,42.0,-9.0
202310291500,1.2,21.3,39.0,-9.0
202310291600,0.5,20.6,41.0,-9.0
202310291700,1.5,18.2,48.0,-9.0
202310291800,1.6,16.5,56.0,-9.0
202310291900,1.8,14.6,68.0,-9.0
202310292000,0.8,13.3,74.0,-9.0
202310292100,0.0,12.7,76.0,-9.0
202310292200,1.1,11.5,82.0,-9.0
202310292300,1.2,11.0,85.0,-9.0
202310300000,0.6,10.2,87.0,-9.0
202310300100,1.4,9.6,90.0,-9.0
202310300200,0.7,9.3,90.0,-9.0
202310300300,1.3,9.2,91.0,-9.0
202310300400,0.3,8.8,92.0,-9.0
202310300500,1.2,8.5,93.0,-9.0
202310300600,1.2,8.2,94.0,-9.0
202310300700,0.5,8.1,94.0,-9.0
202310300800,1.0,9.4,88.0,-9.0
202310300900,0.1,12.5,77.0,-9.0
202310301000,0.7,15.2,67.0,-9.0
202310301100,1.7,17.1,59.0,-9.0
202310301200,1.9,19.1,54.0,-9.0
202310301300,1.9,20.1,51.0,-9.0
202310301400,1.2,21.6,44.0,-9.0
202310301500,2.0,21.9,38.0,-9.0
202310301600,1.1,21.8,40.0,-9.0
202310301700,1.5,18.9,51.0,-9.0
202310301800,1.4,17.5,57.0,-9.0
202310301900,1.5,15.6,69.0,-9.0
202310302000,0.1,14.5,74.0,-9.0
202310302100,0.0,13.3,79.0,-9.0
202310302200,0.4,12.6,81.0,-9.0
202310302300,0.0,11.7,85.0,-9.0
202310310000,0.0,11.1,87.0,-9.0
202310310100,0.8,10.4,88.0,-9.0
202310310200,0.8,10.0,90.0,-9.0
202310310300,0.0,9.9,94.0,-9.0
202310310400,1.0,10.4,91.0,-9.0
202310310500,0.0,11.1,91.0,-9.0
202310310600,0.6,11.2,93.0,-9.0
202310310700,0.0,11.4,93.0,-9.0
202310310800,1.0,11.4,92.0,-9.0
202310310900,1.6,11.6,88.0,-9.0
202310311000,1.3,13.8,80.0,-9.0
202310311100,0.6,15.7,68.0,-9.0
202310311200,1.9,18.6,55.0,-9.0
202310311300,1.5,20.1,42.0,-9.0
202310311400,1.7,21.9,31.0,-9.0
202310311500,2.1,22.7,17.0,-9.0
202310311600,2.5,21.1,30.0,-9.0
202310311700,1.4,19.6,35.0,-9.0
202310311800,2.3,17.8,42.0,-9.0
202310311900,2.5,16.5,54.0,-9.0
202310312000,2.4,15.8,74.0,-9.0
202310312100,2.4,14.7,75.0,-9.0
202310312200,1.6,14.2,72.0,-9.0
202310312300,0.4,12.6,76.0,-9.0
202311010000,0.7,12.1,77.0,-9.0
202311010000,0.7,12.1,77.0,-9.0
202311010100,1.4,12.1,78.0,-9.0
202311010200,1.1,12.5,77.0,-9.0
202311010300,2.0,12.5,80.0,-9.0
202311010400,1.8,12.4,79.0,-9.0
202311010500,1.6,13.3,72.0,-9.0
202311010600,0.1,12.6,78.0,-9.0
202311010700,1.2,13.7,78.0,-9.0
202311010800,0.6,14.2,79.0,-9.0
202311010900,1.5,16.3,73.0,-9.0
202311011000,2.3,17.5,73.0,-9.0
202311011100,0.8,19.1,71.0,-9.0
202311011200,2.5,21.5,61.0,-9.0
202311011300,2.0,21.5,63.0,-9.0
202311011400,2.9,22.5,60.0,-9.0
202311011500,1.9,24.0,51.0,-9.0
202311011600,2.3,23.1,53.0,-9.0
202311011700,2.5,21.5,57.0,-9.0
202311011800,1.6,20.3,64.0,-9.0
202311011900,2.6,19.7,68.0,-9.0
202311012000,1.6,19.0,70.0,-9.0
202311012100,2.4,19.0,71.0,-9.0
202311012200,2.2,19.3,71.0,-9.0
202311012300,2.4,19.2,71.0,-9.0
202311020000,0.4,18.9,72.0,-9.0
202311020100,0.2,17.5,77.0,-9.0
202311020200,0.8,16.5,80.0,-9.0
202311020300,1.0,15.7,83.0,-9.0
202311020400,1.3,15.3,83.0,-9.0
202311020500,1.6,15.1,83.0,-9.0
202311020600,0.1,14.2,87.0,-9.0
202311020700,1.9,14.2,86.0,-9.0
202311020800,0.6,15.5,82.0,-9.0
202311020900,0.8,18.4,68.0,-9.0
202311021000,2.4,21.5,51.0,-9.0
202311021100,3.2,23.3,44.0,-9.0
202311021200,3.0,24.0,41.0,-9.0
202311021300,2.1,25.4,36.0,-9.0
202311021400,2.4,25.9,31.0,-9.0
202311021500,2.1,26.0,30.0,-9.0
202311021600,2.2,25.6,28.0,-9.0
202311021700,2.2,23.4,34.0,-9.0
202311021800,1.6,21.7,41.0,-9.0
202311021900,1.5,20.3,49.0,-9.0
202311022000,2.3,19.3,53.0,-9.0
202311022100,2.4,19.1,60.0,-9.0
202311022200,2.7,18.9,56.0,-9.0
202311022300,1.6,18.0,59.0,-9.0
202311030000,1.9,17.4,63.0,-9.0
202311030100,0.1,15.3,74.0,-9.0
202311030200,1.5,14.3,73.0,-9.0
202311030300,2.3,15.3,74.0,-9.0
202311030400,1.4,14.6,69.0,-9.0
202311030500,1.2,14.3,67.0,-9.0
202311030600,1.5,14.8,65.0,-9.0
202311030700,2.0,14.2,71.0,-9.0
202311030800,0.3,15.2,72.0,-9.0
202311030900,0.2,18.4,66.0,-9.0
202311031000,1.2,20.5,64.0,-9.0
202311031100,4.2,22.7,57.0,-9.0
202311031200,4.5,23.6,56.0,-9.0
202311031300,1.7,22.4,57.0,-9.0
202311031400,2.7,23.3,54.0,-9.0
202311031500,2.5,23.4,56.0,-9.0
202311031600,2.0,22.9,58.0,-9.0
202311031700,1.4,21.9,61.0,-9.0
202311031800,0.8,20.7,69.0,-9.0
202311031900,2.7,20.1,76.0,-9.0
202311032000,2.2,19.7,80.0,-9.0
202311032100,3.4,19.3,83.0,-9.0
202311032200,1.9,19.2,84.0,-9.0
202311032300,1.3,19.0,85.0,-9.0
202311040000,1.3,18.9,86.0,-9.0
202311040100,1.2,18.0,89.0,-9.0
202311040200,1.9,17.9,90.0,-9.0
202311040300,2.2,18.1,89.0,-9.0
202311040400,1.8,17.8,90.0,-9.0
202311040500,0.3,17.8,89.0,-9.0
202311040600,0.7,17.5,91.0,-9.0
202311040700,0.3,17.2,92.0,-9.0
202311040800,0.9,17.9,91.0,-9.0
202311040900,1.1,19.0,85.0,0.0
202311041000,0.3,20.1,77.0,-9.0
202311041100,0.3,21.2,72.0,-9.0
202311041200,0.7,21.0,73.0,-9.0
202311041300,1.2,21.1,71.0,-9.0
202311041400,3.0,21.4,67.0,-9.0
202311041500,2.6,20.5,75.0,0.0
202311041600,1.3,20.1,78.0,-9.0
202311041700,1.6,19.5,76.0,-9.0
202311041800,3.7,18.9,76.0,0.0
202311041900,4.8,18.7,76.0,-9.0
202311042000,4.0,18.3,78.0,-9.0
202311042100,3.4,17.8,79.0,-9.0
202311042200,3.8,17.5,80.0,-9.0
202311042300,2.9,17.7,79.0,-9.0
202311050000,2.5,17.6,80.0,0.0
202311050100,0.4,16.9,83.0,-9.0
202311050200,1.9,16.5,84.0,-9.0
202311050300,3.3,16.9,83.0,0.0
202311050400,3.2,16.9,82.0,-9.0
202311050500,4.0,17.1,81.0,-9.0
202311050600,2.8,16.9,82.0,-9.0
202311050700,1.6,17.2,81.0,-9.0
202311050800,2.2,17.2,83.0,-9.0
202311050900,3.4,18.3,77.0,0.0
202311051000,3.2,20.2,70.0,-9.0
202311051100,3.1,21.8,63.0,-9.0
202311051200,4.6,23.0,59.0,-9.0
202311051300,5.1,24.5,55.0,-9.0
202311051400,4.6,24.4,51.0,-9.0
202311051500,6.0,24.0,47.0,-9.0
202311051600,5.9,23.0,51.0,-9.0
202311051700,2.9,20.8,64.0,-9.0
202311051800,3.2,18.9,77.0,1.2
202311051900,3.0,17.3,92.0,-9.0
202311052000,1.4,17.2,94.0,-9.0
202311052100,1.7,17.3,93.0,6.3
202311052200,2.8,17.7,89.0,-9.0
202311052300,4.2,18.0,88.0,-9.0
202311060000,3.9,18.7,85.0,-9.0
202311060100,0.6,18.9,86.0,-9.0
202311060200,0.7,17.8,95.0,-9.0
202311060300,3.2,18.8,94.0,3.7
202311060400,3.8,19.5,90.0,-9.0
202311060500,1.8,19.6,89.0,-9.0
202311060600,4.1,19.3,91.0,5.2
202311060700,4.5,19.5,84.0,-9.0
202311060800,3.6,19.0,88.0,-9.0
202311060900,3.3,17.6,86.0,2.5
202311061000,4.1,16.5,76.0,-9.0
202311061100,2.6,16.8,67.0,-9.0
202311061200,2.6,18.1,61.0,0.1
202311061300,4.4,17.6,56.0,-9.0
202311061400,4.1,17.9,47.0,-9.0
202311061500,4.8,16.5,41.0,0.0
202311061600,4.9,15.5,36.0,-9.0
202311061700,3.2,13.6,47.0,-9.0
202311061800,3.7,12.6,44.0,-9.0
202311061900,3.0,12.2,48.0,-9.0
202311062000,2.8,11.9,49.0,-9.0
202311062100,2.8,10.9,58.0,0.0
202311062200,3.9,11.0,40.0,-9.0
202311062300,3.1,10.7,41.0,-9.0
202311070000,3.3,10.1,44.0,-9.0
202311070100,2.8,9.9,48.0,-9.0
202311070200,3.5,10.4,46.0,-9.0
202311070300,2.8,8.3,73.0,0.0
202311070400,3.2,8.0,77.0,-9.0
202311070500,2.5,7.7,76.0,-9.0
202311070600,3.6,7.8,70.0,0.0
202311070700,3.7,7.7,64.0,-9.0
202311070800,3.3,7.8,59.0,-9.0
202311070900,3.7,9.0,53.0,-9.0
202311071000,3.8,10.0,50.0,-9.0
202311071100,4.3,10.9,46.0,-9.0
202311071200,4.2,11.2,39.0,-9.0
202311071300,4.3,12.1,38.0,-9.0
202311071400,4.0,12.8,34.0,-9.0
202311071500,2.5,12.9,32.0,-9.0
202311071600,3.2,12.4,31.0,-9.0
202311071700,2.6,10.2,37.0,-9.0
202311071800,2.0,7.9,49.0,-9.0
202311071900,1.2,6.8,48.0,-9.0
202311072000,2.3,6.4,48.0,-9.0
202311072100,1.8,5.5,54.0,-9.0
202311072200,0.5,5.2,59.0,-9.0
202311072300,2.2,4.0,70.0,-9.0
202311080000,0.4,3.9,71.0,-9.0
202311080100,0.8,3.3,75.0,-9.0
202311080200,1.5,2.9,80.0,-9.0
202311080300,1.0,2.4,83.0,-9.0
202311080400,1.5,2.0,85.0,-9.0
202311080500,1.4,1.6,87.0,-9.0
202311080600,0.7,1.5,88.0,-9.0
202311080700,1.4,1.4,90.0,-9.0
202311080800,1.6,2.5,84.0,-9.0
202311080900,0.1,5.5,73.0,-9.0
202311081000,0.7,7.5,60.0,-9.0
202311081100,1.6,10.7,45.0,-9.0
202311081200,0.8,12.1,37.0,-9.0
202311081300,1.9,15.5,28.0,-9.0
202311081400,1.2,17.2,25.0,-9.0
202311081500,0.5,18.1,24.0,-9.0
202311081600,1.1,17.5,26.0,-9.0
202311081700,0.4,14.8,34.0,-9.0
202311081800,0.1,13.0,39.0,-9.0
202311081900,1.1,10.8,54.0,-9.0
202311082000,0.4,9.5,61.0,-9.0
202311082100,1.1,8.2,66.0,-9.0
202311082200,0.8,7.7,69.0,-9.0
202311082300,0.0,7.1,67.0,-9.0
202311090000,0.3,6.5,73.0,-9.0
202311090100,1.8,5.7,78.0,-9.0
202311090200,0.3,5.4,79.0,-9.0
202311090300,1.4,4.8,82.0,-9.0
202311090400,0.6,4.7,83.0,-9.0
202311090500,0.1,4.4,82.0,-9.0
202311090600,0.3,4.8,80.0,-9.0
202311090700,0.4,4.8,81.0,-9.0
202311090800,0.4,5.7,81.0,-9.0
202311090900,1.0,7.4,74.0,-9.0
202311091000,1.0,11.9,57.0,-9.0
202311091100,0.4,14.1,51.0,-9.0
202311091200,1.0,16.2,51.0,-9.0
202311091300,0.1,16.2,54.0,-9.0
202311091400,0.2,16.7,52.0,-9.0
202311091500,0.3,17.8,53.0,-9.0
202311091600,0.4,17.6,60.0,-9.0
202311091700,0.8,17.0,63.0,-9.0
202311091800,0.3,15.9,70.0,0.0
202311091900,0.9,15.5,76.0,-9.0
202311092000,1.8,14.5,87.0,-9.0
202311092100,1.3,14.1,93.0,0.8
202311092200,2.2,13.1,94.0,-9.0
202311092300,1.2,12.1,92.0,-9.0
202311100000,2.6,10.6,87.0,7.5
202311100100,1.6,9.4,87.0,-9.0
202311100200,0.5,9.5,93.0,-9.0
202311100300,0.4,9.1,88.0,0.3
202311100400,3.1,8.0,88.0,-9.0
202311100500,1.9,7.2,85.0,-9.0
202311100600,2.7,5.2,80.0,-9.0
202311100700,3.1,4.0,51.0,-9.0
202311100800,2.2,3.4,54.0,-9.0
202311100900,3.3,5.5,44.0,-9.0
202311101000,3.7,6.1,35.0,-9.0
202311101100,4.2,8.0,30.0,-9.0
202311101200,3.0,8.5,26.0,-9.0
202311101300,3.4,9.5,25.0,-9.0
202311101400,2.4,10.2,25.0,-9.0
202311101500,4.7,9.7,23.0,-9.0
202311101600,3.6,9.2,26.0,-9.0
202311101700,4.0,6.4,30.0,-9.0
202311101800,3.3,4.7,41.0,-9.0
202311101900,1.1,3.4,45.0,-9.0
202311102000,0.9,2.9,49.0,-9.0
202311102100,1.3,2.4,45.0,-9.0
202311102200,1.3,2.1,45.0,-9.0
202311102300,1.6,1.0,52.0,-9.0
202311110000,1.7,0.8,51.0,-9.0
202311110100,2.1,0.0,55.0,-9.0
202311110200,0.4,-0.9,61.0,-9.0
202311110300,0.7,-0.4,61.0,-9.0
202311110400,1.1,-0.8,63.0,-9.0
202311110500,0.3,-0.8,63.0,-9.0
202311110600,0.9,-1.2,64.0,-9.0
202311110700,1.3,-1.1,67.0,-9.0
202311110800,1.3,-0.3,67.0,-9.0
202311110900,1.1,1.5,52.0,-9.0
202311111000,2.4,3.6,43.0,-9.0
202311111100,1.1,3.7,46.0,-9.0
202311111200,1.3,3.8,43.0,-9.0
202311111300,2.1,4.0,41.0,-9.0
202311111400,1.3,4.4,42.0,-9.0
202311111500,1.3,5.0,37.0,-9.0
202311111600,1.6,5.7,37.0,-9.0
202311111700,1.9,4.1,46.0,-9.0
202311111800,1.2,3.5,48.0,-9.0
202311111900,1.6,2.3,56.0,-9.0
202311112000,2.3,1.9,62.0,-9.0
202311112100,0.8,1.8,55.0,-9.0
202311112200,1.3,1.2,65.0,-9.0
202311112300,1.2,0.3,71.0,-9.0
202311120000,1.1,-0.3,75.0,-9.0
202311120100,0.4,-0.6,77.0,-9.0
202311120200,1.5,-1.0,81.0,-9.0
202311120300,1.8,-1.2,78.0,-9.0
202311120400,0.9,-1.1,72.0,-9.0
202311120500,1.8,-1.0,67.0,-9.0
202311120600,1.7,-1.1,66.0,-9.0
202311120700,0.8,-1.1,72.0,-9.0
202311120800,0.2,-0.1,67.0,-9.0
202311120900,0.2,1.7,51.0,-9.0
202311121000,0.8,2.1,51.0,-9.0
202311121100,1.0,2.9,51.0,-9.0
202311121200,1.4,4.0,49.0,-9.0
202311121300,2.6,4.2,51.0,-9.0
202311121400,1.5,4.9,49.0,-9.0
202311121500,3.0,5.1,47.0,-9.0
202311121600,2.6,4.9,48.0,-9.0
202311121700,1.4,4.5,51.0,-9.0
202311121800,1.7,3.2,57.0,-9.0
202311121900,0.8,1.7,65.0,-9.0
202311122000,0.6,1.3,68.0,-9.0
202311122100,1.1,0.6,73.0,-9.0
202311122200,1.2,0.4,77.0,-9.0
202311122300,1.8,1.1,68.0,-9.0
202311130000,1.5,1.1,71.0,-9.0
202311130100,1.1,-0.2,75.0,-9.0
202311130200,1.8,-0.8,77.0,-9.0
202311130300,1.4,-1.3,77.0,-9.0
202311130400,0.9,-1.5,76.0,-9.0
202311130500,1.5,-2.0,76.0,-9.0
202311130600,1.3,-2.3,73.0,-9.0
202311130700,1.7,-2.3,82.0,-9.0
202311130800,0.6,-1.0,74.0,-9.0
202311130900,0.9,1.4,53.0,-9.0
202311131000,0.7,3.9,44.0,-9.0
202311131100,3.2,5.3,40.0,-9.0
202311131200,3.3,6.3,39.0,-9.0
202311131300,1.7,7.3,36.0,-9.0
202311131400,2.0,8.4,32.0,-9.0
202311131500,3.2,8.5,31.0,-9.0
